,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
241,0 days 01:19:21.300000,LEC,16,,11.0,1.0,,,48.092,48.067,55.734,0 days 01:17:37.754000,0 days 01:18:25.766000,0 days 01:19:21.474000,178.0,142.0,284.0,64.0,False,MEDIUM,11.0,True,Ferrari,0 days 01:16:49.438000,2026-05-03 17:23:30.183,41,1.0,False,,False,False,,151.893
242,0 days 01:20:54.178000,LEC,16,0 days 00:01:32.878000,12.0,1.0,,,32.29,34.628,25.96,0 days 01:19:53.678000,0 days 01:20:28.306000,0 days 01:20:54.266000,213.0,188.0,270.0,296.0,True,MEDIUM,12.0,True,Ferrari,0 days 01:19:21.300000,2026-05-03 17:26:02.045,1,1.0,False,,False,True,92.878,92.87800000000001
243,0 days 01:22:28.559000,LEC,16,0 days 00:01:34.381000,13.0,1.0,,,32.533,35.784,26.064,0 days 01:21:26.799000,0 days 01:22:02.583000,0 days 01:22:28.647000,212.0,185.0,282.0,302.0,False,MEDIUM,13.0,True,Ferrari,0 days 01:20:54.178000,2026-05-03 17:27:34.923,1,3.0,False,,False,True,94.381,94.381
244,0 days 01:24:02.303000,LEC,16,0 days 00:01:33.744000,14.0,1.0,,,32.501,35.49,25.753,0 days 01:23:01.148000,0 days 01:23:36.638000,0 days 01:24:02.391000,210.0,185.0,276.0,315.0,False,MEDIUM,14.0,True,Ferrari,0 days 01:22:28.559000,2026-05-03 17:29:09.304,1,3.0,False,,False,True,93.744,93.744
245,0 days 01:25:35.863000,LEC,16,0 days 00:01:33.560000,15.0,1.0,,,32.977,34.789,25.794,0 days 01:24:35.368000,0 days 01:25:10.157000,0 days 01:25:35.951000,206.0,183.0,250.0,312.0,False,MEDIUM,15.0,True,Ferrari,0 days 01:24:02.303000,2026-05-03 17:30:43.048,1,3.0,False,,False,True,93.56,93.55999999999999
246,0 days 01:27:09.399000,LEC,16,0 days 00:01:33.536000,16.0,1.0,,,33.073,34.727,25.736,0 days 01:26:09.024000,0 days 01:26:43.751000,0 days 01:27:09.487000,212.0,184.0,277.0,311.0,False,MEDIUM,16.0,True,Ferrari,0 days 01:25:35.863000,2026-05-03 17:32:16.608,12,3.0,False,,False,True,93.536,93.536
247,0 days 01:28:44.856000,LEC,16,0 days 00:01:35.457000,17.0,1.0,,,34.048,35.517,25.892,0 days 01:27:43.535000,0 days 01:28:19.052000,0 days 01:28:44.944000,169.0,184.0,274.0,309.0,False,MEDIUM,17.0,True,Ferrari,0 days 01:27:09.399000,2026-05-03 17:33:50.144,1,3.0,False,,False,True,95.457,95.457
248,0 days 01:30:18.548000,LEC,16,0 days 00:01:33.692000,18.0,1.0,,,32.874,34.835,25.983,0 days 01:29:17.818000,0 days 01:29:52.653000,0 days 01:30:18.636000,211.0,185.0,275.0,306.0,False,MEDIUM,18.0,True,Ferrari,0 days 01:28:44.856000,2026-05-03 17:35:25.601,1,3.0,False,,False,True,93.692,93.69200000000001
249,0 days 01:31:52.087000,LEC,16,0 days 00:01:33.539000,19.0,1.0,,,32.757,34.899,25.883,0 days 01:30:51.393000,0 days 01:31:26.292000,0 days 01:31:52.175000,210.0,185.0,275.0,306.0,False,MEDIUM,19.0,True,Ferrari,0 days 01:30:18.548000,2026-05-03 17:36:59.293,1,3.0,False,,False,True,93.539,93.539
250,0 days 01:33:25.776000,LEC,16,0 days 00:01:33.689000,20.0,1.0,,,32.831,34.98,25.878,0 days 01:32:25.006000,0 days 01:32:59.986000,0 days 01:33:25.864000,210.0,185.0,278.0,305.0,False,MEDIUM,20.0,True,Ferrari,0 days 01:31:52.087000,2026-05-03 17:38:32.832,1,3.0,False,,False,True,93.689,93.68900000000001
251,0 days 01:35:04.280000,LEC,16,0 days 00:01:38.504000,21.0,1.0,,0 days 01:34:58.981000,32.83,34.697,30.977,0 days 01:33:58.694000,0 days 01:34:33.391000,0 days 01:35:04.368000,209.0,186.0,,303.0,False,MEDIUM,21.0,True,Ferrari,0 days 01:33:25.776000,2026-05-03 17:40:06.521,1,5.0,False,,False,False,98.504,98.504
252,0 days 01:36:53.255000,LEC,16,0 days 00:01:48.975000,22.0,2.0,0 days 01:35:22.343000,,48.356,35.418,25.201,0 days 01:35:52.724000,0 days 01:36:28.142000,0 days 01:36:53.343000,214.0,186.0,288.0,312.0,False,HARD,1.0,True,Ferrari,0 days 01:35:04.280000,2026-05-03 17:41:45.025,1,11.0,False,,False,False,108.975,108.975
253,0 days 01:38:27.141000,LEC,16,0 days 00:01:33.886000,23.0,2.0,,,32.676,34.841,26.369,0 days 01:37:26.019000,0 days 01:38:00.860000,0 days 01:38:27.229000,206.0,185.0,275.0,320.0,False,HARD,2.0,True,Ferrari,0 days 01:36:53.255000,2026-05-03 17:43:34.000,1,10.0,False,,False,True,93.886,93.886
254,0 days 01:40:00.729000,LEC,16,0 days 00:01:33.588000,24.0,2.0,,,32.758,35.473,25.357,0 days 01:38:59.987000,0 days 01:39:35.460000,0 days 01:40:00.817000,207.0,186.0,285.0,319.0,False,HARD,3.0,True,Ferrari,0 days 01:38:27.141000,2026-05-03 17:45:07.886,1,9.0,False,,False,True,93.588,93.588
255,0 days 01:41:33.715000,LEC,16,0 days 00:01:32.986000,25.0,2.0,,,32.642,34.901,25.443,0 days 01:40:33.459000,0 days 01:41:08.360000,0 days 01:41:33.803000,212.0,185.0,289.0,316.0,False,HARD,4.0,True,Ferrari,0 days 01:40:00.729000,2026-05-03 17:46:41.474,1,9.0,False,,False,True,92.986,92.986
256,0 days 01:43:07.620000,LEC,16,0 days 00:01:33.905000,26.0,2.0,,,32.807,35.61,25.488,0 days 01:42:06.610000,0 days 01:42:42.220000,0 days 01:43:07.708000,211.0,185.0,275.0,310.0,False,HARD,5.0,True,Ferrari,0 days 01:41:33.715000,2026-05-03 17:48:14.460,1,8.0,False,,False,True,93.905,93.905
257,0 days 01:44:40.542000,LEC,16,0 days 00:01:32.922000,27.0,2.0,,,32.69,34.645,25.587,0 days 01:43:40.398000,0 days 01:44:15.043000,0 days 01:44:40.630000,208.0,184.0,280.0,312.0,False,HARD,6.0,True,Ferrari,0 days 01:43:07.620000,2026-05-03 17:49:48.365,1,8.0,False,,False,True,92.922,92.92200000000001
258,0 days 01:46:13.194000,LEC,16,0 days 00:01:32.652000,28.0,2.0,,,32.567,34.436,25.649,0 days 01:45:13.197000,0 days 01:45:47.633000,0 days 01:46:13.282000,211.0,183.0,276.0,319.0,True,HARD,7.0,True,Ferrari,0 days 01:44:40.542000,2026-05-03 17:51:21.287,1,7.0,False,,False,True,92.652,92.652
259,0 days 01:47:45.980000,LEC,16,0 days 00:01:32.786000,29.0,2.0,,,32.732,34.512,25.542,0 days 01:46:46.014000,0 days 01:47:20.526000,0 days 01:47:46.068000,210.0,184.0,289.0,316.0,False,HARD,8.0,True,Ferrari,0 days 01:46:13.194000,2026-05-03 17:52:53.939,1,6.0,False,,False,True,92.786,92.786
260,0 days 01:49:19.396000,LEC,16,0 days 00:01:33.416000,30.0,2.0,,,33.182,34.743,25.491,0 days 01:48:19.250000,0 days 01:48:53.993000,0 days 01:49:19.484000,212.0,185.0,289.0,322.0,False,HARD,9.0,True,Ferrari,0 days 01:47:45.980000,2026-05-03 17:54:26.725,1,6.0,False,,False,True,93.416,93.41600000000001
261,0 days 01:50:52.341000,LEC,16,0 days 00:01:32.945000,31.0,2.0,,,32.711,34.453,25.781,0 days 01:49:52.195000,0 days 01:50:26.648000,0 days 01:50:52.429000,213.0,185.0,273.0,311.0,False,HARD,10.0,True,Ferrari,0 days 01:49:19.396000,2026-05-03 17:56:00.141,1,4.0,False,,False,True,92.945,92.945
262,0 days 01:52:25.336000,LEC,16,0 days 00:01:32.995000,32.0,2.0,,,32.55,34.623,25.822,0 days 01:51:24.979000,0 days 01:51:59.602000,0 days 01:52:25.424000,211.0,184.0,278.0,305.0,False,HARD,11.0,True,Ferrari,0 days 01:50:52.341000,2026-05-03 17:57:33.086,1,4.0,False,,False,True,92.995,92.995
263,0 days 01:53:58.411000,LEC,16,0 days 00:01:33.075000,33.0,2.0,,,32.527,34.697,25.851,0 days 01:52:57.951000,0 days 01:53:32.648000,0 days 01:53:58.499000,210.0,184.0,277.0,304.0,False,HARD,12.0,True,Ferrari,0 days 01:52:25.336000,2026-05-03 17:59:06.081,1,4.0,False,,False,True,93.075,93.075
264,0 days 01:55:31.382000,LEC,16,0 days 00:01:32.971000,34.0,2.0,,,32.48,34.729,25.762,0 days 01:54:30.979000,0 days 01:55:05.708000,0 days 01:55:31.470000,212.0,182.0,279.0,305.0,False,HARD,13.0,True,Ferrari,0 days 01:53:58.411000,2026-05-03 18:00:39.156,1,4.0,False,,False,True,92.971,92.971
265,0 days 01:57:04.375000,LEC,16,0 days 00:01:32.993000,35.0,2.0,,,32.362,34.904,25.727,0 days 01:56:03.832000,0 days 01:56:38.736000,0 days 01:57:04.463000,207.0,184.0,280.0,306.0,False,HARD,14.0,True,Ferrari,0 days 01:55:31.382000,2026-05-03 18:02:12.127,1,4.0,False,,False,True,92.993,92.99300000000001
266,0 days 01:58:37.254000,LEC,16,0 days 00:01:32.879000,36.0,2.0,,,32.476,34.717,25.686,0 days 01:57:36.939000,0 days 01:58:11.656000,0 days 01:58:37.342000,212.0,183.0,281.0,307.0,False,HARD,15.0,True,Ferrari,0 days 01:57:04.375000,2026-05-03 18:03:45.120,1,4.0,False,,False,True,92.879,92.87899999999999
267,0 days 02:00:10.409000,LEC,16,0 days 00:01:33.155000,37.0,2.0,,,32.388,35.012,25.755,0 days 01:59:09.730000,0 days 01:59:44.742000,0 days 02:00:10.497000,209.0,182.0,280.0,305.0,False,HARD,16.0,True,Ferrari,0 days 01:58:37.254000,2026-05-03 18:05:17.999,1,4.0,False,,False,True,93.155,93.155
268,0 days 02:01:43.402000,LEC,16,0 days 00:01:32.993000,38.0,2.0,,,32.393,34.915,25.685,0 days 02:00:42.890000,0 days 02:01:17.805000,0 days 02:01:43.490000,213.0,185.0,280.0,304.0,False,HARD,17.0,True,Ferrari,0 days 02:00:10.409000,2026-05-03 18:06:51.154,1,4.0,False,,False,True,92.993,92.993
269,0 days 02:03:16.157000,LEC,16,0 days 00:01:32.755000,39.0,2.0,,,32.401,34.698,25.656,0 days 02:02:15.891000,0 days 02:02:50.589000,0 days 02:03:16.245000,213.0,186.0,281.0,307.0,False,HARD,18.0,True,Ferrari,0 days 02:01:43.402000,2026-05-03 18:08:24.147,1,4.0,False,,False,True,92.755,92.755
270,0 days 02:04:48.924000,LEC,16,0 days 00:01:32.767000,40.0,2.0,,,32.366,34.653,25.748,0 days 02:03:48.611000,0 days 02:04:23.264000,0 days 02:04:49.012000,210.0,184.0,280.0,307.0,False,HARD,19.0,True,Ferrari,0 days 02:03:16.157000,2026-05-03 18:09:56.902,1,4.0,False,,False,True,92.767,92.76700000000001
271,0 days 02:06:21.610000,LEC,16,0 days 00:01:32.686000,41.0,2.0,,,32.341,34.73,25.615,0 days 02:05:21.353000,0 days 02:05:56.083000,0 days 02:06:21.698000,213.0,184.0,281.0,307.0,False,HARD,20.0,True,Ferrari,0 days 02:04:48.924000,2026-05-03 18:11:29.669,1,4.0,False,,False,True,92.686,92.68599999999999
272,0 days 02:07:54.652000,LEC,16,0 days 00:01:33.042000,42.0,2.0,,,32.45,34.911,25.681,0 days 02:06:54.148000,0 days 02:07:29.059000,0 days 02:07:54.740000,212.0,186.0,283.0,306.0,False,HARD,21.0,True,Ferrari,0 days 02:06:21.610000,2026-05-03 18:13:02.355,1,4.0,False,,False,True,93.042,93.042
273,0 days 02:09:27.264000,LEC,16,0 days 00:01:32.612000,43.0,2.0,,,32.264,34.738,25.61,0 days 02:08:27.004000,0 days 02:09:01.742000,0 days 02:09:27.352000,213.0,184.0,284.0,310.0,True,HARD,22.0,True,Ferrari,0 days 02:07:54.652000,2026-05-03 18:14:35.397,1,4.0,False,,False,True,92.612,92.61200000000001
274,0 days 02:10:59.779000,LEC,16,0 days 00:01:32.515000,44.0,2.0,,,32.323,34.622,25.57,0 days 02:09:59.675000,0 days 02:10:34.297000,0 days 02:10:59.867000,213.0,182.0,283.0,311.0,True,HARD,23.0,True,Ferrari,0 days 02:09:27.264000,2026-05-03 18:16:08.009,1,4.0,False,,False,True,92.515,92.51499999999999
275,0 days 02:12:32.653000,LEC,16,0 days 00:01:32.874000,45.0,2.0,,,32.502,34.867,25.505,0 days 02:11:32.369000,0 days 02:12:07.236000,0 days 02:12:32.741000,212.0,184.0,280.0,315.0,False,HARD,24.0,True,Ferrari,0 days 02:10:59.779000,2026-05-03 18:17:40.524,1,4.0,False,,False,True,92.874,92.874
276,0 days 02:14:06.121000,LEC,16,0 days 00:01:33.468000,46.0,2.0,,,32.72,34.919,25.829,0 days 02:13:05.461000,0 days 02:13:40.380000,0 days 02:14:06.209000,209.0,181.0,291.0,309.0,False,HARD,25.0,True,Ferrari,0 days 02:12:32.653000,2026-05-03 18:19:13.398,1,4.0,False,,False,True,93.468,93.46799999999999
277,0 days 02:15:39.799000,LEC,16,0 days 00:01:33.678000,47.0,2.0,,,33.285,34.361,26.032,0 days 02:14:39.494000,0 days 02:15:13.855000,0 days 02:15:39.887000,212.0,185.0,288.0,300.0,False,HARD,26.0,True,Ferrari,0 days 02:14:06.121000,2026-05-03 18:20:46.866,1,3.0,False,,False,True,93.678,93.67799999999998
278,0 days 02:17:12.691000,LEC,16,0 days 00:01:32.892000,48.0,2.0,,,32.22,34.846,25.826,0 days 02:16:12.107000,0 days 02:16:46.953000,0 days 02:17:12.779000,213.0,183.0,274.0,304.0,False,HARD,27.0,True,Ferrari,0 days 02:15:39.799000,2026-05-03 18:22:20.544,12,3.0,False,,False,True,92.892,92.892
279,0 days 02:18:45.425000,LEC,16,0 days 00:01:32.734000,49.0,2.0,,,32.36,34.61,25.764,0 days 02:17:45.139000,0 days 02:18:19.749000,0 days 02:18:45.513000,212.0,185.0,281.0,306.0,False,HARD,28.0,True,Ferrari,0 days 02:17:12.691000,2026-05-03 18:23:53.436,1,3.0,False,,False,True,92.734,92.734
280,0 days 02:20:17.991000,LEC,16,0 days 00:01:32.566000,50.0,2.0,,,32.222,34.621,25.723,0 days 02:19:17.735000,0 days 02:19:52.356000,0 days 02:20:18.079000,213.0,185.0,283.0,311.0,False,HARD,29.0,True,Ferrari,0 days 02:18:45.425000,2026-05-03 18:25:26.170,1,3.0,False,,False,True,92.566,92.566
281,0 days 02:21:50.569000,LEC,16,0 days 00:01:32.578000,51.0,2.0,,,32.062,34.705,25.811,0 days 02:20:50.141000,0 days 02:21:24.846000,0 days 02:21:50.657000,212.0,186.0,281.0,307.0,False,HARD,30.0,True,Ferrari,0 days 02:20:17.991000,2026-05-03 18:26:58.736,1,3.0,False,,False,True,92.578,92.578
282,0 days 02:23:23.148000,LEC,16,0 days 00:01:32.579000,52.0,2.0,,,32.144,34.812,25.623,0 days 02:22:22.801000,0 days 02:22:57.613000,0 days 02:23:23.236000,212.0,186.0,284.0,309.0,False,HARD,31.0,True,Ferrari,0 days 02:21:50.569000,2026-05-03 18:28:31.314,1,3.0,False,,False,True,92.579,92.579
283,0 days 02:24:55.827000,LEC,16,0 days 00:01:32.679000,53.0,2.0,,,32.17,34.722,25.787,0 days 02:23:55.406000,0 days 02:24:30.128000,0 days 02:24:55.915000,213.0,185.0,285.0,313.0,False,HARD,32.0,True,Ferrari,0 days 02:23:23.148000,2026-05-03 18:30:03.893,1,3.0,False,,False,True,92.679,92.679
284,0 days 02:26:28.494000,LEC,16,0 days 00:01:32.667000,54.0,2.0,,,32.188,34.697,25.782,0 days 02:25:28.103000,0 days 02:26:02.800000,0 days 02:26:28.582000,212.0,186.0,281.0,306.0,False,HARD,33.0,True,Ferrari,0 days 02:24:55.827000,2026-05-03 18:31:36.572,1,3.0,False,,False,True,92.667,92.667
285,0 days 02:28:01.435000,LEC,16,0 days 00:01:32.941000,55.0,2.0,,,32.136,35.017,25.788,0 days 02:27:00.718000,0 days 02:27:35.735000,0 days 02:28:01.523000,214.0,186.0,280.0,305.0,False,HARD,34.0,True,Ferrari,0 days 02:26:28.494000,2026-05-03 18:33:09.239,1,3.0,False,,False,True,92.941,92.941
286,0 days 02:29:35.646000,LEC,16,0 days 00:01:34.211000,56.0,2.0,,,32.217,35.405,26.589,0 days 02:28:33.740000,0 days 02:29:09.145000,0 days 02:29:35.734000,215.0,186.0,277.0,293.0,False,HARD,35.0,True,Ferrari,0 days 02:28:01.435000,2026-05-03 18:34:42.180,1,4.0,False,,False,True,94.211,94.211
287,0 days 02:31:25.480000,LEC,16,0 days 00:01:49.834000,57.0,2.0,,,41.346,40.868,27.62,0 days 02:30:17.080000,0 days 02:30:57.948000,0 days 02:31:25.568000,206.0,180.0,214.0,277.0,False,HARD,36.0,True,Ferrari,0 days 02:29:35.646000,2026-05-03 18:36:16.391,12,6.0,True,TRACK LIMITS AT TURN 7 LAP 57 ,False,True,109.834,109.834
288,0 days 00:59:09.624000,STR,18,0 days 00:01:47.631000,1.0,1.0,,,,38.092,26.585,,0 days 00:58:43.300000,0 days 00:59:09.859000,204.0,183.0,266.0,297.0,False,MEDIUM,1.0,True,Aston Martin,0 days 00:57:21.749000,2026-05-03 17:04:02.494,1,16.0,False,,False,False,107.631,
289,0 days 01:00:46.193000,STR,18,0 days 00:01:36.569000,2.0,1.0,,,34.568,36.011,25.99,0 days 00:59:44.289000,0 days 01:00:20.300000,0 days 01:00:46.290000,207.0,182.0,267.0,315.0,True,MEDIUM,2.0,True,Aston Martin,0 days 00:59:09.624000,2026-05-03 17:05:50.369,1,16.0,False,,False,True,96.569,96.569
290,0 days 01:02:23.212000,STR,18,0 days 00:01:37.019000,3.0,1.0,,,34.324,36.037,26.658,0 days 01:01:20.614000,0 days 01:01:56.651000,0 days 01:02:23.309000,205.0,182.0,271.0,291.0,False,MEDIUM,3.0,True,Aston Martin,0 days 01:00:46.193000,2026-05-03 17:07:26.938,1,17.0,False,,False,True,97.019,97.01899999999999
291,0 days 01:03:59.630000,STR,18,0 days 00:01:36.418000,4.0,1.0,,,34.128,35.764,26.526,0 days 01:02:57.437000,0 days 01:03:33.201000,0 days 01:03:59.727000,206.0,183.0,266.0,303.0,True,MEDIUM,4.0,True,Aston Martin,0 days 01:02:23.212000,2026-05-03 17:09:03.957,1,17.0,False,,False,True,96.418,96.41799999999999
292,0 days 01:05:38.824000,STR,18,0 days 00:01:39.194000,5.0,1.0,,,33.807,37.093,28.294,0 days 01:04:33.534000,0 days 01:05:10.627000,0 days 01:05:38.921000,205.0,181.0,178.0,278.0,False,MEDIUM,5.0,True,Aston Martin,0 days 01:03:59.630000,2026-05-03 17:10:40.375,124,16.0,False,,False,False,99.194,99.194
293,0 days 01:07:55.546000,STR,18,0 days 00:02:16.722000,6.0,1.0,,,45.722,51.938,39.062,0 days 01:06:24.643000,0 days 01:07:16.581000,0 days 01:07:55.643000,196.0,151.0,256.0,82.0,False,MEDIUM,6.0,True,Aston Martin,0 days 01:05:38.824000,2026-05-03 17:12:19.569,4,16.0,False,,False,False,136.722,136.72199999999998
294,0 days 01:10:04.051000,STR,18,0 days 00:02:08.505000,7.0,1.0,,,38.383,48.857,41.265,0 days 01:08:34.026000,0 days 01:09:22.883000,0 days 01:10:04.148000,170.0,113.0,218.0,98.0,False,MEDIUM,7.0,True,Aston Martin,0 days 01:07:55.546000,2026-05-03 17:14:36.291,4,15.0,False,,False,False,128.505,128.505
295,0 days 01:12:25.509000,STR,18,0 days 00:02:21.458000,8.0,1.0,,,41.308,59.376,40.774,0 days 01:10:45.456000,0 days 01:11:44.832000,0 days 01:12:25.606000,117.0,55.0,212.0,102.0,False,MEDIUM,8.0,True,Aston Martin,0 days 01:10:04.051000,2026-05-03 17:16:44.796,4,15.0,False,,False,False,141.458,141.458
296,0 days 01:14:48.156000,STR,18,0 days 00:02:22.647000,9.0,1.0,,,42.959,60.632,39.056,0 days 01:13:08.565000,0 days 01:14:09.197000,0 days 01:14:48.253000,109.0,79.0,214.0,172.0,False,MEDIUM,9.0,True,Aston Martin,0 days 01:12:25.509000,2026-05-03 17:19:06.254,4,15.0,False,,False,False,142.647,142.647
297,0 days 01:17:07.332000,STR,18,0 days 00:02:19.176000,10.0,1.0,,,45.681,59.716,33.779,0 days 01:15:33.934000,0 days 01:16:33.650000,0 days 01:17:07.429000,106.0,92.0,256.0,147.0,False,MEDIUM,10.0,True,Aston Martin,0 days 01:14:48.156000,2026-05-03 17:21:28.901,4,15.0,False,,False,False,139.176,139.176
298,0 days 01:19:28.502000,STR,18,0 days 00:02:21.170000,11.0,1.0,,,46.719,46.079,48.372,0 days 01:17:54.148000,0 days 01:18:40.227000,0 days 01:19:28.599000,142.0,164.0,279.0,38.0,False,MEDIUM,11.0,True,Aston Martin,0 days 01:17:07.332000,2026-05-03 17:23:48.077,41,15.0,False,,False,False,141.17,141.17000000000002
299,0 days 01:21:05.944000,STR,18,0 days 00:01:37.442000,12.0,1.0,,,34.243,36.78,26.419,0 days 01:20:02.842000,0 days 01:20:39.622000,0 days 01:21:06.041000,206.0,183.0,267.0,306.0,False,MEDIUM,12.0,True,Aston Martin,0 days 01:19:28.502000,2026-05-03 17:26:09.247,1,16.0,False,,False,True,97.442,97.442
300,0 days 01:22:42.029000,STR,18,0 days 00:01:36.085000,13.0,1.0,,,34.162,35.757,26.166,0 days 01:21:40.203000,0 days 01:22:15.960000,0 days 01:22:42.126000,205.0,181.0,263.0,308.0,True,MEDIUM,13.0,True,Aston Martin,0 days 01:21:05.944000,2026-05-03 17:27:46.689,1,16.0,False,,False,True,96.085,96.085
301,0 days 01:24:18.611000,STR,18,0 days 00:01:36.582000,14.0,1.0,,,34.558,35.87,26.154,0 days 01:23:16.684000,0 days 01:23:52.554000,0 days 01:24:18.708000,204.0,180.0,268.0,311.0,False,MEDIUM,14.0,True,Aston Martin,0 days 01:22:42.029000,2026-05-03 17:29:22.774,1,16.0,False,,False,True,96.582,96.582
302,0 days 01:25:59.564000,STR,18,0 days 00:01:40.953000,15.0,1.0,,,34.239,36.064,30.65,0 days 01:24:52.947000,0 days 01:25:29.011000,0 days 01:25:59.661000,204.0,181.0,264.0,306.0,False,MEDIUM,15.0,True,Aston Martin,0 days 01:24:18.611000,2026-05-03 17:30:59.356,12,18.0,True,TRACK LIMITS AT TURN 17 LAP 15 ,False,True,100.953,100.953
303,0 days 01:27:36.538000,STR,18,0 days 00:01:36.974000,16.0,1.0,,,34.067,36.17,26.737,0 days 01:26:33.728000,0 days 01:27:09.898000,0 days 01:27:36.635000,206.0,181.0,271.0,294.0,False,MEDIUM,16.0,True,Aston Martin,0 days 01:25:59.564000,2026-05-03 17:32:40.309,1,18.0,False,,False,True,96.974,96.97399999999999
304,0 days 01:29:12.909000,STR,18,0 days 00:01:36.371000,17.0,1.0,,,33.661,36.11,26.6,0 days 01:28:10.296000,0 days 01:28:46.406000,0 days 01:29:13.006000,205.0,182.0,268.0,296.0,False,MEDIUM,17.0,True,Aston Martin,0 days 01:27:36.538000,2026-05-03 17:34:17.283,1,18.0,True,TRACK LIMITS AT TURN 5 LAP 17 ,False,True,96.371,96.37100000000001
305,0 days 01:30:49.448000,STR,18,0 days 00:01:36.539000,18.0,1.0,,,33.809,36.077,26.653,0 days 01:29:46.815000,0 days 01:30:22.892000,0 days 01:30:49.545000,207.0,183.0,269.0,296.0,False,MEDIUM,18.0,True,Aston Martin,0 days 01:29:12.909000,2026-05-03 17:35:53.654,1,18.0,False,,False,True,96.539,96.53899999999999
306,0 days 01:32:26.470000,STR,18,0 days 00:01:37.022000,19.0,1.0,,,33.863,36.318,26.841,0 days 01:31:23.408000,0 days 01:31:59.726000,0 days 01:32:26.567000,205.0,182.0,266.0,294.0,False,MEDIUM,19.0,True,Aston Martin,0 days 01:30:49.448000,2026-05-03 17:37:30.193,1,18.0,False,,False,True,97.022,97.02199999999999
307,0 days 01:34:03.321000,STR,18,0 days 00:01:36.851000,20.0,1.0,,,33.896,36.208,26.747,0 days 01:33:00.463000,0 days 01:33:36.671000,0 days 01:34:03.418000,205.0,182.0,267.0,295.0,False,MEDIUM,20.0,True,Aston Martin,0 days 01:32:26.470000,2026-05-03 17:39:07.215,1,18.0,False,,False,True,96.851,96.851
308,0 days 01:35:44.764000,STR,18,0 days 00:01:41.443000,21.0,1.0,,0 days 01:35:39.713000,33.888,36.193,31.362,0 days 01:34:37.306000,0 days 01:35:13.499000,0 days 01:35:44.861000,204.0,182.0,,301.0,False,MEDIUM,21.0,True,Aston Martin,0 days 01:34:03.321000,2026-05-03 17:40:44.066,1,18.0,False,,False,False,101.443,101.44299999999998
309,0 days 01:37:35.293000,STR,18,0 days 00:01:50.529000,22.0,2.0,0 days 01:36:02.375000,,48.548,35.778,26.203,0 days 01:36:33.409000,0 days 01:37:09.187000,0 days 01:37:35.390000,208.0,186.0,270.0,296.0,False,SOFT,4.0,False,Aston Martin,0 days 01:35:44.764000,2026-05-03 17:42:25.509,1,18.0,False,,False,False,110.529,110.529
310,0 days 01:39:10.683000,STR,18,0 days 00:01:35.390000,23.0,2.0,,,33.294,36.086,26.01,0 days 01:38:08.684000,0 days 01:38:44.770000,0 days 01:39:10.780000,207.0,186.0,263.0,313.0,True,SOFT,5.0,False,Aston Martin,0 days 01:37:35.293000,2026-05-03 17:44:16.038,1,17.0,False,,False,True,95.39,95.39
311,0 days 01:40:47.824000,STR,18,0 days 00:01:37.141000,24.0,2.0,,,33.858,36.545,26.738,0 days 01:39:44.638000,0 days 01:40:21.183000,0 days 01:40:47.921000,207.0,185.0,269.0,288.0,False,SOFT,6.0,False,Aston Martin,0 days 01:39:10.683000,2026-05-03 17:45:51.428,1,17.0,False,,False,True,97.141,97.14099999999999
312,0 days 01:42:23.745000,STR,18,0 days 00:01:35.921000,25.0,2.0,,,33.309,36.026,26.586,0 days 01:41:21.230000,0 days 01:41:57.256000,0 days 01:42:23.842000,206.0,184.0,263.0,289.0,False,SOFT,7.0,False,Aston Martin,0 days 01:40:47.824000,2026-05-03 17:47:28.569,1,17.0,False,,False,True,95.921,95.921
313,0 days 01:43:59.769000,STR,18,0 days 00:01:36.024000,26.0,2.0,,,33.577,35.856,26.591,0 days 01:42:57.419000,0 days 01:43:33.275000,0 days 01:43:59.866000,206.0,184.0,268.0,288.0,False,SOFT,8.0,False,Aston Martin,0 days 01:42:23.745000,2026-05-03 17:49:04.490,1,17.0,False,,False,True,96.024,96.024
